Found 265 batch files (190 logical batches, 32 multi-part):
  - Edge file:packages/engine/Specs/Scene/VoxelTraversalSpec.js → file:packages/engine/Specs/createScene.js (imports): dropped, missing target 'file:packages/engine/Specs/createScene.js'
  - Edge file:packages/engine/Specs/Scene/VoxelTraversalSpec.js → file:packages/engine/Specs/pollToPromise.js (imports): dropped, missing target 'file:packages/engine/Specs/pollToPromise.js'
  - Edge file:packages/engine/Specs/Scene/WebMapServiceImageryProviderSpec.js → file:packages/engine/Specs/pollToPromise.js (imports): dropped, missing target 'file:packages/engine/Specs/pollToPromise.js'
  - Edge file:packages/engine/Specs/Scene/buildVoxelDrawCommandsSpec.js → file:packages/engine/Specs/createScene.js (imports): dropped, missing target 'file:packages/engine/Specs/createScene.js'
  - Edge file:packages/engine/Specs/Scene/computeFlyToLocationForRectangleSpec.js → file:packages/engine/Specs/createScene.js (imports): dropped, missing target 'file:packages/engine/Specs/createScene.js'
  - Edge file:packages/engine/Specs/Scene/computeFlyToLocationForRectangleSpec.js → file:packages/engine/Specs/MockTerrainProvider.js (imports): dropped, missing target 'file:packages/engine/Specs/MockTerrainProvider.js'
  - Edge file:packages/engine/Specs/Scene/createElevationBandMaterialSpec.js → file:packages/engine/Specs/createScene.js (imports): dropped, missing target 'file:packages/engine/Specs/createScene.js'
  - Edge file:packages/engine/Specs/Scene/parseFeatureMetadataLegacySpec.js → file:packages/engine/Specs/createContext.js (imports): dropped, missing target 'file:packages/engine/Specs/createContext.js'
  - Edge file:packages/engine/Specs/Scene/parseFeatureMetadataLegacySpec.js → file:packages/engine/Specs/MetadataTester.js (imports): dropped, missing target 'file:packages/engine/Specs/MetadataTester.js'
  - Edge file:packages/engine/Specs/Scene/parseStructuralMetadataSpec.js → file:packages/engine/Specs/createContext.js (imports): dropped, missing target 'file:packages/engine/Specs/createContext.js'
  - Edge file:packages/engine/Specs/Scene/parseStructuralMetadataSpec.js → file:packages/engine/Specs/MetadataTester.js (imports): dropped, missing target 'file:packages/engine/Specs/MetadataTester.js'
  - Edge file:packages/engine/Specs/Scene/processVoxelPropertiesSpec.js → file:packages/engine/Specs/createScene.js (imports): dropped, missing target 'file:packages/engine/Specs/createScene.js'
  - Edge file:packages/engine/Specs/Scene/processVoxelPropertiesSpec.js → file:packages/engine/Specs/ShaderBuilderTester.js (imports): dropped, missing target 'file:packages/engine/Specs/ShaderBuilderTester.js'
  - Edge file:packages/engine/Specs/Scene/renderBufferPointCollectionSpec.js → file:packages/engine/Specs/createScene.js (imports): dropped, missing target 'file:packages/engine/Specs/createScene.js'
  - Edge file:packages/engine/Specs/Scene/renderBufferPolygonCollectionSpec.js → file:packages/engine/Specs/createScene.js (imports): dropped, missing target 'file:packages/engine/Specs/createScene.js'
  - Edge file:packages/engine/Specs/Scene/renderBufferPolylineCollectionSpec.js → file:packages/engine/Specs/createScene.js (imports): dropped, missing target 'file:packages/engine/Specs/createScene.js'
  - Edge file:packages/engine/Specs/Widget/CesiumWidgetSpec.js → file:packages/engine/Specs/DomEventSimulator.js (imports): dropped, missing target 'file:packages/engine/Specs/DomEventSimulator.js'
  - Edge file:packages/engine/Specs/Widget/CesiumWidgetSpec.js → file:packages/engine/Specs/getWebGLStub.js (imports): dropped, missing target 'file:packages/engine/Specs/getWebGLStub.js'
  - Edge file:packages/engine/Specs/Widget/CesiumWidgetSpec.js → file:packages/engine/Specs/MockDataSource.js (imports): dropped, missing target 'file:packages/engine/Specs/MockDataSource.js'
  - Edge file:packages/engine/Specs/Widget/CesiumWidgetSpec.js → file:packages/engine/Specs/pollToPromise.js (imports): dropped, missing target 'file:packages/engine/Specs/pollToPromise.js'
  - Edge file:packages/engine/Source/Scene/MetadataSchemaLoader.js → function:packages/engine/Source/Scene/MetadataSchema.js:MetadataSchema (calls): dropped, missing target 'function:packages/engine/Source/Scene/MetadataSchema.js:MetadataSchema'
  - Edge file:packages/engine/Source/Scene/MetadataEnum.js → function:packages/engine/Source/Scene/MetadataEnumValue.js:MetadataEnumValue (calls): dropped, missing target 'function:packages/engine/Source/Scene/MetadataEnumValue.js:MetadataEnumValue'
  - Edge file:packages/engine/Source/Scene/MetadataSchema.js → function:packages/engine/Source/Scene/MetadataClass.js:MetadataClass (calls): dropped, missing target 'function:packages/engine/Source/Scene/MetadataClass.js:MetadataClass'
  - Edge file:packages/engine/Source/Scene/MetadataSchema.js → function:packages/engine/Source/Scene/MetadataEnum.js:MetadataEnum (calls): dropped, missing target 'function:packages/engine/Source/Scene/MetadataEnum.js:MetadataEnum'
  - Edge file:packages/engine/Source/Scene/GroupMetadata.js → function:packages/engine/Source/Scene/MetadataEntity.js:MetadataEntity (calls): dropped, missing target 'function:packages/engine/Source/Scene/MetadataEntity.js:MetadataEntity'
  - Edge file:packages/engine/Source/Scene/Model/PntsLoader.js → file:packages/engine/Source/Scene/Model/ModelComponents.js (imports): dropped, missing target 'file:packages/engine/Source/Scene/Model/ModelComponents.js'
  - Edge file:packages/engine/Specs/Core/GroundPolylineGeometrySpec.js → file:packages/engine/Specs/createPackableSpecs.js (imports): dropped, missing target 'file:packages/engine/Specs/createPackableSpecs.js'
  - Edge file:packages/engine/Specs/Core/Matrix2Spec.js → file:packages/engine/Specs/createPackableArraySpecs.js (imports): dropped, missing target 'file:packages/engine/Specs/createPackableArraySpecs.js'
  - Edge file:packages/engine/Specs/Core/Matrix2Spec.js → file:packages/engine/Specs/createPackableSpecs.js (imports): dropped, missing target 'file:packages/engine/Specs/createPackableSpecs.js'
  - Edge file:packages/engine/Specs/Core/Matrix3Spec.js → file:packages/engine/Specs/createPackableArraySpecs.js (imports): dropped, missing target 'file:packages/engine/Specs/createPackableArraySpecs.js'
  - Edge file:packages/engine/Specs/Core/Matrix3Spec.js → file:packages/engine/Specs/createPackableSpecs.js (imports): dropped, missing target 'file:packages/engine/Specs/createPackableSpecs.js'
  - Edge file:packages/engine/Specs/Core/Matrix4Spec.js → file:packages/engine/Specs/createPackableArraySpecs.js (imports): dropped, missing target 'file:packages/engine/Specs/createPackableArraySpecs.js'
  - Edge file:packages/engine/Specs/Core/Matrix4Spec.js → file:packages/engine/Specs/createPackableSpecs.js (imports): dropped, missing target 'file:packages/engine/Specs/createPackableSpecs.js'
  - Edge file:packages/engine/Specs/Core/NearFarScalarSpec.js → file:packages/engine/Specs/createPackableSpecs.js (imports): dropped, missing target 'file:packages/engine/Specs/createPackableSpecs.js'
  - Edge file:packages/engine/Specs/Core/OrientedBoundingBoxSpec.js → file:packages/engine/Specs/createPackableSpecs.js (imports): dropped, missing target 'file:packages/engine/Specs/createPackableSpecs.js'
  - Edge file:packages/engine/Specs/Core/OrthographicFrustumSpec.js → file:packages/engine/Specs/createPackableSpecs.js (imports): dropped, missing target 'file:packages/engine/Specs/createPackableSpecs.js'
  - Edge file:packages/engine/Specs/Core/PerspectiveFrustumSpec.js → file:packages/engine/Specs/createPackableSpecs.js (imports): dropped, missing target 'file:packages/engine/Specs/createPackableSpecs.js'
  - Edge file:packages/engine/Specs/Core/PlaneGeometrySpec.js → file:packages/engine/Specs/createPackableSpecs.js (imports): dropped, missing target 'file:packages/engine/Specs/createPackableSpecs.js'
  - Edge file:packages/engine/Specs/Core/PlaneOutlineGeometrySpec.js → file:packages/engine/Specs/createPackableSpecs.js (imports): dropped, missing target 'file:packages/engine/Specs/createPackableSpecs.js'
  - Edge file:packages/engine/Specs/Core/PolygonGeometrySpec.js → file:packages/engine/Specs/createPackableSpecs.js (imports): dropped, missing target 'file:packages/engine/Specs/createPackableSpecs.js'
  - Edge file:packages/engine/Specs/Core/PolygonOutlineGeometrySpec.js → file:packages/engine/Specs/createPackableSpecs.js (imports): dropped, missing target 'file:packages/engine/Specs/createPackableSpecs.js'
  - Edge file:packages/engine/Specs/Core/PolylineGeometrySpec.js → file:packages/engine/Specs/createPackableSpecs.js (imports): dropped, missing target 'file:packages/engine/Specs/createPackableSpecs.js'
  - Edge file:packages/engine/Specs/Core/PolylineVolumeGeometrySpec.js → file:packages/engine/Specs/createPackableSpecs.js (imports): dropped, missing target 'file:packages/engine/Specs/createPackableSpecs.js'
  - Edge file:packages/engine/Specs/Core/PolylineVolumeOutlineGeometrySpec.js → file:packages/engine/Specs/createPackableSpecs.js (imports): dropped, missing target 'file:packages/engine/Specs/createPackableSpecs.js'
  - Edge file:packages/engine/Specs/Core/QuaternionSpec.js → file:packages/engine/Specs/createPackableSpecs.js (imports): dropped, missing target 'file:packages/engine/Specs/createPackableSpecs.js'
  - Edge file:packages/engine/Specs/Core/RectangleGeometrySpec.js → file:packages/engine/Specs/createPackableSpecs.js (imports): dropped, missing target 'file:packages/engine/Specs/createPackableSpecs.js'
  - Edge file:packages/engine/Specs/Core/RectangleOutlineGeometrySpec.js → file:packages/engine/Specs/createPackableSpecs.js (imports): dropped, missing target 'file:packages/engine/Specs/createPackableSpecs.js'
  - Edge file:packages/engine/Specs/Core/RectangleSpec.js → file:packages/engine/Specs/createPackableSpecs.js (imports): dropped, missing target 'file:packages/engine/Specs/createPackableSpecs.js'
  - Edge file:packages/engine/Specs/Core/SimplePolylineGeometrySpec.js → file:packages/engine/Specs/createPackableSpecs.js (imports): dropped, missing target 'file:packages/engine/Specs/createPackableSpecs.js'
  - Edge file:packages/engine/Specs/Core/SphereGeometrySpec.js → file:packages/engine/Specs/createPackableSpecs.js (imports): dropped, missing target 'file:packages/engine/Specs/createPackableSpecs.js'
  - Edge file:packages/engine/Specs/Core/SphereOutlineGeometrySpec.js → file:packages/engine/Specs/createPackableSpecs.js (imports): dropped, missing target 'file:packages/engine/Specs/createPackableSpecs.js'
  - Edge file:packages/engine/Specs/Core/VertexFormatSpec.js → file:packages/engine/Specs/createPackableSpecs.js (imports): dropped, missing target 'file:packages/engine/Specs/createPackableSpecs.js'
  - Edge file:packages/engine/Specs/Core/WallGeometrySpec.js → file:packages/engine/Specs/createPackableSpecs.js (imports): dropped, missing target 'file:packages/engine/Specs/createPackableSpecs.js'
  - Edge file:packages/engine/Specs/Core/WallOutlineGeometrySpec.js → file:packages/engine/Specs/createPackableSpecs.js (imports): dropped, missing target 'file:packages/engine/Specs/createPackableSpecs.js'
  - Edge file:packages/engine/Specs/DataSources/RotationSpec.js → file:packages/engine/Specs/createPackableSpecs.js (imports): dropped, missing target 'file:packages/engine/Specs/createPackableSpecs.js'
  - Edge file:packages/widgets/Source/Viewer/Viewer.js → file:packages/widgets/Source/Animation/Animation.js (imports): dropped, missing target 'file:packages/widgets/Source/Animation/Animation.js'
  - Edge file:packages/widgets/Source/Viewer/Viewer.js → file:packages/widgets/Source/Animation/AnimationViewModel.js (imports): dropped, missing target 'file:packages/widgets/Source/Animation/AnimationViewModel.js'
  - Edge file:packages/widgets/Source/Viewer/Viewer.js → file:packages/widgets/Source/BaseLayerPicker/BaseLayerPicker.js (imports): dropped, missing target 'file:packages/widgets/Source/BaseLayerPicker/BaseLayerPicker.js'
  - Edge file:packages/widgets/Source/Viewer/Viewer.js → file:packages/widgets/Source/BaseLayerPicker/createDefaultImageryProviderViewModels.js (imports): dropped, missing target 'file:packages/widgets/Source/BaseLayerPicker/createDefaultImageryProviderViewModels.js'
  - Edge file:packages/widgets/Source/Viewer/Viewer.js → file:packages/widgets/Source/BaseLayerPicker/createDefaultTerrainProviderViewModels.js (imports): dropped, missing target 'file:packages/widgets/Source/BaseLayerPicker/createDefaultTerrainProviderViewModels.js'
  - Edge file:packages/widgets/Source/Viewer/Viewer.js → file:packages/widgets/Source/ClockViewModel.js (imports): dropped, missing target 'file:packages/widgets/Source/ClockViewModel.js'
  - Edge file:packages/widgets/Source/Viewer/Viewer.js → file:packages/widgets/Source/FullscreenButton/FullscreenButton.js (imports): dropped, missing target 'file:packages/widgets/Source/FullscreenButton/FullscreenButton.js'
  - Edge file:packages/widgets/Source/Viewer/Viewer.js → file:packages/widgets/Source/Geocoder/Geocoder.js (imports): dropped, missing target 'file:packages/widgets/Source/Geocoder/Geocoder.js'
  - Edge file:packages/widgets/Source/Viewer/Viewer.js → file:packages/widgets/Source/HomeButton/HomeButton.js (imports): dropped, missing target 'file:packages/widgets/Source/HomeButton/HomeButton.js'
  - Edge file:packages/widgets/Source/Viewer/Viewer.js → file:packages/widgets/Source/InfoBox/InfoBox.js (imports): dropped, missing target 'file:packages/widgets/Source/InfoBox/InfoBox.js'
  - Edge file:packages/widgets/Source/Viewer/Viewer.js → file:packages/widgets/Source/NavigationHelpButton/NavigationHelpButton.js (imports): dropped, missing target 'file:packages/widgets/Source/NavigationHelpButton/NavigationHelpButton.js'
  - Edge file:packages/widgets/Source/Viewer/viewerCesium3DTilesInspectorMixin.js → file:packages/widgets/Source/Cesium3DTilesInspector/Cesium3DTilesInspector.js (imports): dropped, missing target 'file:packages/widgets/Source/Cesium3DTilesInspector/Cesium3DTilesInspector.js'
  - Edge file:packages/widgets/Source/Viewer/viewerCesiumInspectorMixin.js → file:packages/widgets/Source/CesiumInspector/CesiumInspector.js (imports): dropped, missing target 'file:packages/widgets/Source/CesiumInspector/CesiumInspector.js'
  - Edge file:packages/widgets/Source/Viewer/viewerPerformanceWatchdogMixin.js → file:packages/widgets/Source/PerformanceWatchdog/PerformanceWatchdog.js (imports): dropped, missing target 'file:packages/widgets/Source/PerformanceWatchdog/PerformanceWatchdog.js'
  - Edge file:packages/widgets/Source/VoxelInspector/VoxelInspector.js → file:packages/widgets/Source/InspectorShared.js (imports): dropped, missing target 'file:packages/widgets/Source/InspectorShared.js'
  - Edge file:packages/widgets/Source/Viewer/Viewer.js → file:packages/widgets/Source/Animation/Animation.js (imports): dropped, missing target 'file:packages/widgets/Source/Animation/Animation.js'
  - Edge file:packages/widgets/Source/Viewer/Viewer.js → file:packages/widgets/Source/Animation/AnimationViewModel.js (imports): dropped, missing target 'file:packages/widgets/Source/Animation/AnimationViewModel.js'
  - Edge file:packages/widgets/Source/Viewer/Viewer.js → file:packages/widgets/Source/BaseLayerPicker/BaseLayerPicker.js (imports): dropped, missing target 'file:packages/widgets/Source/BaseLayerPicker/BaseLayerPicker.js'
  - Edge file:packages/widgets/Source/Viewer/Viewer.js → file:packages/widgets/Source/BaseLayerPicker/createDefaultImageryProviderViewModels.js (imports): dropped, missing target 'file:packages/widgets/Source/BaseLayerPicker/createDefaultImageryProviderViewModels.js'
  - Edge file:packages/widgets/Source/Viewer/Viewer.js → file:packages/widgets/Source/BaseLayerPicker/createDefaultTerrainProviderViewModels.js (imports): dropped, missing target 'file:packages/widgets/Source/BaseLayerPicker/createDefaultTerrainProviderViewModels.js'
  - Edge file:packages/widgets/Source/Viewer/Viewer.js → file:packages/widgets/Source/ClockViewModel.js (imports): dropped, missing target 'file:packages/widgets/Source/ClockViewModel.js'
  - Edge file:packages/widgets/Source/Viewer/Viewer.js → file:packages/widgets/Source/FullscreenButton/FullscreenButton.js (imports): dropped, missing target 'file:packages/widgets/Source/FullscreenButton/FullscreenButton.js'
  - Edge file:packages/widgets/Source/Viewer/Viewer.js → file:packages/widgets/Source/Geocoder/Geocoder.js (imports): dropped, missing target 'file:packages/widgets/Source/Geocoder/Geocoder.js'
  - Edge file:packages/widgets/Source/Viewer/Viewer.js → file:packages/widgets/Source/HomeButton/HomeButton.js (imports): dropped, missing target 'file:packages/widgets/Source/HomeButton/HomeButton.js'
  - Edge file:packages/widgets/Source/Viewer/Viewer.js → file:packages/widgets/Source/InfoBox/InfoBox.js (imports): dropped, missing target 'file:packages/widgets/Source/InfoBox/InfoBox.js'
  - Edge file:packages/widgets/Source/Viewer/Viewer.js → file:packages/widgets/Source/NavigationHelpButton/NavigationHelpButton.js (imports): dropped, missing target 'file:packages/widgets/Source/NavigationHelpButton/NavigationHelpButton.js'
  - Edge file:packages/widgets/Source/Viewer/viewerCesium3DTilesInspectorMixin.js → file:packages/widgets/Source/Cesium3DTilesInspector/Cesium3DTilesInspector.js (imports): dropped, missing target 'file:packages/widgets/Source/Cesium3DTilesInspector/Cesium3DTilesInspector.js'
  - Edge file:packages/widgets/Source/Viewer/viewerCesiumInspectorMixin.js → file:packages/widgets/Source/CesiumInspector/CesiumInspector.js (imports): dropped, missing target 'file:packages/widgets/Source/CesiumInspector/CesiumInspector.js'
  - Edge file:packages/widgets/Source/Viewer/viewerPerformanceWatchdogMixin.js → file:packages/widgets/Source/PerformanceWatchdog/PerformanceWatchdog.js (imports): dropped, missing target 'file:packages/widgets/Source/PerformanceWatchdog/PerformanceWatchdog.js'
  - Edge file:packages/widgets/Source/VoxelInspector/VoxelInspector.js → file:packages/widgets/Source/InspectorShared.js (imports): dropped, missing target 'file:packages/widgets/Source/InspectorShared.js'
  - Edge file:packages/sandcastle/src/copilot/ApiKeyDialog.tsx → file:packages/sandcastle/src/copilot/ApiKeyDialog.css (imports): dropped, missing target 'file:packages/sandcastle/src/copilot/ApiKeyDialog.css'
  - Edge file:packages/sandcastle/src/copilot/ChatMessage.tsx → file:packages/sandcastle/src/copilot/ChatMessage.css (imports): dropped, missing target 'file:packages/sandcastle/src/copilot/ChatMessage.css'
  - Edge file:packages/sandcastle/src/copilot/ChatPanel.tsx → file:packages/sandcastle/src/copilot/ChatPanel.css (imports): dropped, missing target 'file:packages/sandcastle/src/copilot/ChatPanel.css'
  - Edge file:packages/sandcastle/src/copilot/PromptInput.tsx → file:packages/sandcastle/src/copilot/PromptInput.css (imports): dropped, missing target 'file:packages/sandcastle/src/copilot/PromptInput.css'
  - Edge file:packages/sandcastle/src/copilot/ToolCallDisplay.tsx → file:packages/sandcastle/src/copilot/ToolCallDisplay.css (imports): dropped, missing target 'file:packages/sandcastle/src/copilot/ToolCallDisplay.css'
  - Edge file:packages/sandcastle/src/copilot/TypingIndicator.tsx → file:packages/sandcastle/src/copilot/TypingIndicator.css (imports): dropped, missing target 'file:packages/sandcastle/src/copilot/TypingIndicator.css'
  - Edge file:gulpfile.js → file:package.json (imports): dropped, missing target 'file:package.json'
  - Edge file:gulpfile.makezip.js → file:package.json (imports): dropped, missing target 'file:package.json'
  - Edge pipeline:.github/workflows/deploy.yml → file:Source/Cesium.js (triggers): dropped, missing target 'file:Source/Cesium.js'
  - Edge pipeline:.github/workflows/deploy.yml → file:.github/actions/verify-package (depends_on): dropped, missing target 'file:.github/actions/verify-package'
  - Edge pipeline:.github/workflows/dev.yml → file:Source/Cesium.js (triggers): dropped, missing target 'file:Source/Cesium.js'
  - Edge pipeline:.github/workflows/dev.yml → file: Specs (triggers): dropped, missing target 'file: Specs'
  - Edge pipeline:.github/workflows/prod.yml → file:Source/Cesium.js (triggers): dropped, missing target 'file:Source/Cesium.js'
  - Edge pipeline:.github/workflows/sandcastle-dev.yml → file:Source/Cesium.js (triggers): dropped, missing target 'file:Source/Cesium.js'
  - Edge config:packages/widgets/package.json → file:packages/widgets/index.js (configures): dropped, missing target 'file:packages/widgets/index.js'
  - Edge document:packages/widgets/README.md → file:packages/widgets/index.js (documents): dropped, missing target 'file:packages/widgets/index.js'
  - Edge file:packages/sandcastle/gallery/3d-tiles-point-cloud-styling/index.html → file:packages/sandcastle/gallery/3d-tiles-point-cloud-styling/main.js (related): dropped, missing source 'file:packages/sandcastle/gallery/3d-tiles-point-cloud-styling/index.html'
  - Edge file:packages/sandcastle/gallery/callback-property/main.js → function:packages/sandcastle/gallery/callback-property/main.js:getLength (contains): dropped, missing target 'function:packages/sandcastle/gallery/callback-property/main.js:getLength'
  - Edge file:packages/sandcastle/gallery/callback-property/main.js → function:packages/sandcastle/gallery/callback-property/main.js:getMidpoint (contains): dropped, missing target 'function:packages/sandcastle/gallery/callback-property/main.js:getMidpoint'
  - Edge function:packages/sandcastle/gallery/callback-property/main.js:getMidpoint → function:packages/sandcastle/gallery/callback-property/main.js:getLength (related): dropped, missing source 'function:packages/sandcastle/gallery/callback-property/main.js:getMidpoint', target 'function:packages/sandcastle/gallery/callback-property/main.js:getLength'
  - Edge file:packages/sandcastle/gallery/depth-of-field/sandcastle.yaml → file:packages/sandcastle/gallery/depth-of-field/main.js (configures): dropped, missing source 'file:packages/sandcastle/gallery/depth-of-field/sandcastle.yaml'
  - Edge file:Tools/jsdoc/cesiumTags.js → function:Tools/jsdoc/cesiumTags.js:defineTags (contains): dropped, missing target 'function:Tools/jsdoc/cesiumTags.js:defineTags'

Output: 6809 nodes, 13139 edges

Imports edge recovery:
  Recovered 131 `imports` edges from importMap (4331 entries scanned)
  Skipped 25 importMap source files with no `file:` node in graph
  Skipped 23 importMap target paths with no `file:` node in graph

Written to /home/ubuntu/桌面/project/cesium/.understand-anything/intermediate/assembled-graph.json (6677 KB)
